Image Owner Id,Tenant Name,Tenant External URL,Image Id,Image Name,Visibility,Unused,Direct URL,Image_Updated_on
785634f33bad4c8caadbb9f5baa796c7,GSLOPC-NPD-RTP,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
785634f33bad4c8caadbb9f5baa796c7,OPL-App-Stg,https://cloud-rtp-1.cisco.com:5000/v3,6f7dd451-d885-4d2f-8e90-0a28fa9d0372,RHEL-7_4-MG,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6f7dd451-d885-4d2f-8e90-0a28fa9d0372/snap,2019-02-17T04:14:04Z
706419a8e3794fd9a20e3e15c913a89c,cxdp-sandbox,https://cloud-rtp-1.cisco.com:5000/v3,1f3cefcd-0254-49ff-846a-9af0cf366f07,CentOS-7-Generic,private,True,,2018-12-14T02:29:49Z
706419a8e3794fd9a20e3e15c913a89c,cxdp-sandbox,https://cloud-rtp-1.cisco.com:5000/v3,656789f2-ac94-4dae-98e6-fe2bb392906b,CentOS-7-Generic,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/656789f2-ac94-4dae-98e6-fe2bb392906b/snap,2018-12-14T08:20:31Z
706419a8e3794fd9a20e3e15c913a89c,cxdp-sandbox,https://cloud-rtp-1.cisco.com:5000/v3,a900d532-4960-4287-8b55-657bb8373ded,coreos_production,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/a900d532-4960-4287-8b55-657bb8373ded/snap,2018-12-14T00:04:28Z
71b5ad6ad5874db0b38455b67e5f72dc,ngcs-ops-tools,https://cloud-rtp-1.cisco.com:5000/v3,fccf7807-62aa-4c7a-aa74-116d08435a28,trythecloud-volume-image,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/fccf7807-62aa-4c7a-aa74-116d08435a28/snap,2018-09-21T21:33:12Z
71b5ad6ad5874db0b38455b67e5f72dc,ngcs-ops-tools,https://cloud-rtp-1.cisco.com:5000/v3,6d9412e7-d709-467a-9c0b-c6f37a273094,Fedora-Cloud-Base-27,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/6d9412e7-d709-467a-9c0b-c6f37a273094/snap,2018-04-17T14:39:30Z
71b5ad6ad5874db0b38455b67e5f72dc,ngcs-ops-tools,https://cloud-rtp-1.cisco.com:5000/v3,696acd89-af0d-4517-9af6-6a49fe637339,rancherOS,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/696acd89-af0d-4517-9af6-6a49fe637339/snap,2018-04-16T19:37:22Z
71b5ad6ad5874db0b38455b67e5f72dc,ngcs-ops-tools,https://cloud-rtp-1.cisco.com:5000/v3,431f500e-82fe-47c2-ac82-0ec2ec24c658,ubuntu_1804_bionic,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/431f500e-82fe-47c2-ac82-0ec2ec24c658/snap,2018-04-27T13:05:16Z
71b5ad6ad5874db0b38455b67e5f72dc,ngcs-ops-tools,https://cloud-rtp-1.cisco.com:5000/v3,fc265e2f-a5f0-4973-b02d-d470f12b32e5,rancheros-openstack_1_3_0,private,True,rbd://8ca1baff-4227-449c-868a-2836d8798581/cloud-rtp-1-fab3-glance/fc265e2f-a5f0-4973-b02d-d470f12b32e5/snap,2018-04-17T14:08:29Z
