Tenant Name,Tenant ID,Application ID,Application Name,Pod Name,Pod Namespace,Pod Status,Container ID,Image Name,Image ID,Container Start Date,Container Exposed Port ,Compliance_Status
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-13-deploy,cqire-dev,Failed,docker://0d70749234ed161981fa3144e388485ea704ad21fe00d528e39e9b76b758237c,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-14-deploy,cqire-dev,Failed,docker://e430e703478b590baaf1021cf46d662f2c9c0436c0488219c9229d254aa97a54,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-15-deploy,cqire-dev,Failed,docker://3499b7758196456247ef82449e9e2e7cdd299e272a09eb4956e5a0c01f2ba860,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-16-deploy,cqire-dev,Failed,docker://a85cad2c5f75590e836ff916846b983f640bd3bdf5ea6e4e17f5ff365ca44914,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-17-deploy,cqire-dev,Failed,docker://d0ae795bfcd692549df60a7078b472680b971f5070b2972c5734071484f0d266,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-18-deploy,cqire-dev,Failed,docker://7d1020f77114b47ea6b62c3961aa0c7b0036adaaf256c446d69f3efb95f52a7c,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-19-deploy,cqire-dev,Failed,docker://004e762ff126dc63d469efb0d2f0dd4909d9db1aece80541dbe36d14d957d553,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-20-deploy,cqire-dev,Failed,docker://7e325d0e8526ce78be4eded5d6b0f45db3338f6393315e1fa32061b82fb5f165,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-21-deploy,cqire-dev,Failed,docker://4675990cd740ea52752331d29a251b6036f507efcc0ad74933673dee92353f65,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-3-deploy,cqire-dev,Failed,docker://91d9db617ed51d190ed73a8c638bcc4dd40411dc440d7a37fc1f8119c2290c2d,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-4-deploy,cqire-dev,Failed,docker://8399aa2150769731ff435ee6995de7274b777d051e02c673b091e9ef4089d00d,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-5-deploy,cqire-dev,Failed,docker://ce2783f4cab0d959560123b7d1384640ee301d8a2a0c1668cbdcdd72b7575d2e,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-6-deploy,cqire-dev,Failed,docker://5c568d1054001b1d27ede1af84ce5b644202d3f3f4cf7534da04e0208f65bd19,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-7-deploy,cqire-dev,Failed,docker://91eaaa3bdeb0a0270accb313f8ef00031ea08b68b068aa5ba5803ea64a263a60,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-8-deploy,cqire-dev,Failed,docker://343426af22470d74535e9fd87f2dad39dbe73fe5e6a52766436377254c6ec664,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmaapi-9-deploy,cqire-dev,Failed,docker://63be4b1344189b56f64ebdb426bef40ebfdcbfcc08eaec6b764f47f62b810551,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
cqire-dev,fbbb2c00-fe66-11e8-9210-fa163e463fb4,cdc9ea09-0c6d-40c9-87a2-cb3c1becba60,Avoidable RMA,cqarmastreams-7-deploy,cqire-dev,Failed,docker://9e9fa8243a0ea943a4ca28395ab0203a92e2410279897af44f4536ef57ee2742,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
daas-dev-rtp-project,43d2e691-f4f7-11e8-9210-fa163e463fb4,ebf02a86-2779-4a00-987e-90de5d224ed1,DAO Daas (Data As a Service),mongodb-service2-1-lk7th,daas-dev-rtp-project,Running,docker://18cc4fc17d2f72394f2f1870dd7c8a0fa64268c310e44c45d8fab34c4d85402f,registry.access.redhat.com/rhscl/mongodb-32-rhel7:latest,docker-pullable://registry.access.redhat.com/rhscl/mongodb-32-rhel7@sha256:1a0032ad9e2ea7e935176ad712711b81eceeb979f847d1538e0dafb0764fbbd4,2019-02-14T08:51:17Z,27017/ ,Non-compliant
daas-rtp-project,d0c31cee-cd18-11e8-9210-fa163e463fb4,c0a0a035-a9ee-4920-a8df-41b16e5def76,SALES IQ,mongodb-service2-4-z9nd9,daas-rtp-project,Running,docker://12c1d4ff9647c87c42d0866a8ba22e3e636e5b360bddd33bfd324a5d13e3a068,registry.access.redhat.com/rhscl/mongodb-32-rhel7:latest,docker-pullable://registry.access.redhat.com/rhscl/mongodb-32-rhel7@sha256:1a0032ad9e2ea7e935176ad712711b81eceeb979f847d1538e0dafb0764fbbd4,2019-02-14T09:38:39Z,27017/ ,Non-compliant
daas-rtp-project,d0c31cee-cd18-11e8-9210-fa163e463fb4,c0a0a035-a9ee-4920-a8df-41b16e5def76,SALES IQ,mongodb-service3-1-8ncb6,daas-rtp-project,Running,docker://a4535915bc68675c1cf9a17e0ad1a1424c10ac3da6ff8b4c465458ff69625e36,registry.access.redhat.com/rhscl/mongodb-32-rhel7:latest,docker-pullable://registry.access.redhat.com/rhscl/mongodb-32-rhel7@sha256:1a0032ad9e2ea7e935176ad712711b81eceeb979f847d1538e0dafb0764fbbd4,2019-02-13T20:40:36Z,27017/ ,Non-compliant
daas-stg-rtp-project,b1e845b4-f78b-11e8-9210-fa163e463fb4,ebf02a86-2779-4a00-987e-90de5d224ed1,DAO Daas (Data As a Service),mongodb-service2-1-8fw9l,daas-stg-rtp-project,Running,docker://2009ed6177a52e760b0dc43c1a98a917face6c735855f0360708330bcbe6636c,registry.access.redhat.com/rhscl/mongodb-32-rhel7:latest,docker-pullable://registry.access.redhat.com/rhscl/mongodb-32-rhel7@sha256:1a0032ad9e2ea7e935176ad712711b81eceeb979f847d1538e0dafb0764fbbd4,2019-02-13T15:17:47Z,27017/ ,Non-compliant
daimdev,c3b1be3a-7f1e-11e8-ae80-fa163eb08fb0,3ae83390-1cd0-4cfc-be23-b6b2ae1d4c89,CSIT- SBP Migration Tool,daimdev-142-deploy,daimdev,Failed,docker://82c980e321867529344e98cc96cdb66af99b57472dfd5334bf9ff211e5774874,registry.access.redhat.com/openshift3/ose-deployer:v3.9.60,docker-pullable://registry.access.redhat.com/openshift3/ose-deployer@sha256:64cee8691ef9493f2f3a8a0f87eaf1b40c7de54f3bc40c1032387d438e853059,None,None,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated0-ext-nonprod-4-k554m,default,Running,docker://94087269110b6a1bfdafb9fd4ef79a7e7d361dce4a8194713b38a609dd780f6b,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:54:44Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated0-ext-nonprod-4-sn5vq,default,Running,docker://f1380759d7ab6879e419cb8a8a2a02148b122dcf1c18d9117346f1eec2e8f543,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:58:21Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated0-int-nonprod-4-jwxct,default,Running,docker://f21f89581f68ba06b79ca95684fada3b90b3444deb968e180669bc2491acf338,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T06:40:56Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated0-int-nonprod-4-zq95l,default,Running,docker://d7a7d23100e7c4116b335a33d416dd15e328039d1774441c247590c88ff99f23,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T06:36:22Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated1-ext-nonprod-3-jvbw6,default,Running,docker://150656586ff9f325a1bb24b921d6594de805b0b43d4af645eaa83fa5b893b161,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:06:16Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated1-ext-nonprod-3-lvlr8,default,Running,docker://7083f9230286ef25ee9fd10adb2047469daad10496536e29a21b4e08cfda395b,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:01:48Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated1-int-nonprod-3-hbrww,default,Running,docker://d0639e7452dbf57e0825349336566f600d0f1e6a0ae1f067c48378dfdf2c7340,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T06:51:48Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated1-int-nonprod-3-t26zn,default,Running,docker://8930b9b4bace7f45446d90d9ed066d0aebc04fe033ab666da8df3f9ddb07f11e,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T06:45:54Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated2-ext-nonprod-4-kx8vn,default,Running,docker://166a2cf8b760ad21f987bb49953ef969c192fe874e21c43623e2c269c1e20a4c,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:13:42Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated2-ext-nonprod-4-s69zr,default,Running,docker://b731ff8e1a6afa770a83a247d3373a22326ece89cca48216d5605a49e4fc1612,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:09:09Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated2-int-nonprod-4-cghwj,default,Running,docker://4ea6397a8e5aa21f04467dd17dce5d48a363d8a6a15e164361b5fde617630e07,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T06:55:05Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated2-int-nonprod-4-jfg5s,default,Running,docker://1415cc230a72cf27e59e8bcb17c3c83c7aaaacec58d68a4ae041f0b6ca55f77c,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T06:59:24Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated3-ext-nonprod-3-cvb49,default,Running,docker://2212a3fd9db1e804006d1c9f7cd14c4173932eebec03393227db10794419a376,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:20:29Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated3-ext-nonprod-3-h7z44,default,Running,docker://db128277af675d2beec62f047b75c90de6a7bb6b0dc86c42fbadffd6794a8653,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:16:41Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated3-int-nonprod-3-7dcmn,default,Running,docker://1bdd8574e626740b95af8f64930685443e3f92a7c4e8422e812fd34ef9c0f356,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:07:31Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated3-int-nonprod-3-wcvvg,default,Running,docker://211369a80a365f3779ea85a7ceb28d6ee0fcc710a7417638bbe45c7d10ae434c,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:02:57Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated4-ext-nonprod-3-22dr7,default,Running,docker://bd2bc2c9b20cd43a90f69b9fad88941c18459d4e8bf3f62ac0f494d0ac69c340,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:28:38Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated4-ext-nonprod-3-7b2q6,default,Running,docker://10fd8f6d617df8731d9ae49d221e807e8efa6d6aaea8113504e23b68344e9e26,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:24:55Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated4-int-nonprod-3-fkp29,default,Running,docker://0044bcae4f94611cc3be40700e814a292681c4be7776b576d9e7076e014c4b0d,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:14:05Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated4-int-nonprod-3-qc8b8,default,Running,docker://ea63dba03ddc5b0a1126891e004de452d23219e057d6f757754bd709d0266177,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:10:16Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated5-ext-nonprod-3-7tnpp,default,Running,docker://59ec2d36fbdf7e7b2846b0188f3ff46853c1d356b519ba347644cb90bdc80d76,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:36:43Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated5-ext-nonprod-3-hlfmj,default,Running,docker://5358a79ad2f0dc7d92f076a3b1655d0ba8c39725e85e6d0f60c0eea223b71010,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:32:17Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated5-int-nonprod-3-6mjrl,default,Running,docker://d7ea9e945386304a7ac2498cccadad77da55f51e6097cb5d91c241375b17b06c,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:21:06Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated5-int-nonprod-3-8trxk,default,Running,docker://0a2486cd7c424cea80b9e508abb512e361393094eb470be75b2610a5f3020f4a,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:17:30Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated6-ext-nonprod-3-4gkzm,default,Running,docker://c1133b3a10ce21490f06a8874520b80ad0282da6bbcf5a5cbbe942f8612aa821,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:44:18Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated6-ext-nonprod-3-7srz5,default,Running,docker://3b412126259460634cb807869933991a0493ec5d7bafb344add2c10105ddd62e,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T23:30:38Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated6-int-nonprod-3-4rpsl,default,Running,docker://6dc5b59898c4ba440b0d048ca9d3367293bec2386ef89b60eb69db755880ab4c,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:29:18Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated6-int-nonprod-3-8l42s,default,Running,docker://c900fdb180b1b258521626ba416c393b919cdf6ecb257f3f385a4207844bb37e,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:25:20Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated7-ext-nonprod-3-47nt6,default,Running,docker://aef58a2e0161e71cd872e5fb9e43204c54b727165f414a492e18a906bbf91968,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:47:06Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated7-ext-nonprod-3-kl48b,default,Running,docker://b90231a67acd5949e54e586ed52bfa06e2b75b90cf3ff5398e1f2e522a05477b,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T08:51:31Z,1936/443/80/ ,Non-compliant
default,7b314519-568c-11e8-af1d-fa163e463fb4,None,None,dedicated7-int-nonprod-3-qb586,default,Running,docker://ef5a57b0f03e35967ecb2cbf9103547e33c63fd631a760f863416b5583ca63ff,registry.access.redhat.com/openshift3/ose-haproxy-router:v3.9.30,docker-pullable://registry.access.redhat.com/openshift3/ose-haproxy-router@sha256:2a0a3b8e8d59f4e6fc6eb37ff7a4333e2bf3062ba925ffc3c00d2308683de359,2019-02-13T07:37:00Z,1936/443/80/ ,Non-compliant
